codigo_municipio_dv,uf,municipio,evento,ano,mes,agente,arma,faixa_etaria,feminino,masculino,nao_informado,total,total_peso,abrangencia,formulario,total_vitimas
5300108,DF,BRASÍLIA/PLANO PILOTO,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,BRAZLÂNDIA,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,CANDANGOLÂNDIA,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,CEILÂNDIA,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,FERCAL,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,GAMA,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,ITAPOÃ,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,JARDIM BOTÂNICO,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,LAGO NORTE,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,LAGO SUL,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,NÚCLEO BANDEIRANTE,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,PARANOÁ,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,PARK WAY,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5217609,DF,PLANALTINA,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,RECANTO DAS EMAS,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,RIACHO FUNDO,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,RIACHO FUNDO II,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,SAMAMBAIA,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,SCIA,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,SIA,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,SOBRADINHO II,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,SOL NASCENTE/PÔR DO SOL,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,SUDOESTE/OCTOGONAL,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,VICENTE PIRES,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5200100,GO,ABADIÂNIA,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,1.0,0.0,,,Estadual,Formulário 1,1.0
5200175,GO,ÁGUA FRIA DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5200258,GO,ÁGUAS LINDAS DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5200308,GO,ALEXÂNIA,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5200605,GO,ALTO PARAÍSO DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,1.0,0.0,,,Estadual,Formulário 1,1.0
5200803,GO,ALVORADA DO NORTE,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5204003,GO,CABECEIRAS,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5205307,GO,CAVALCANTE,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5205497,GO,CIDADE OCIDENTAL,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,2.0,0.0,,,Estadual,Formulário 1,2.0
5205513,GO,COCALZINHO DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,1.0,,,Estadual,Formulário 1,1.0
5205802,GO,CORUMBÁ DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5206206,GO,CRISTALINA,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5207907,GO,FLORES DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,1.0,0.0,,,Estadual,Formulário 1,1.0
5208004,GO,FORMOSA,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5208608,GO,GOIANÉSIA,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5212501,GO,LUZIÂNIA,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,1.0,1.0,,,Estadual,Formulário 1,2.0
5213053,GO,MIMOSO DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5214606,GO,NIQUELÂNDIA,Mortes a esclarecer (sem indício de crime),2021,10,,,,1.0,0.0,0.0,,,Estadual,Formulário 1,1.0
5215231,GO,NOVO GAMA,Mortes a esclarecer (sem indício de crime),2021,10,,,,1.0,2.0,0.0,,,Estadual,Formulário 1,3.0
5215603,GO,PADRE BERNARDO,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5217302,GO,PIRENÓPOLIS,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5219753,GO,SANTO ANTÔNIO DO DESCOBERTO,Mortes a esclarecer (sem indício de crime),2021,10,,,,1.0,1.0,0.0,,,Estadual,Formulário 1,2.0
5220009,GO,SÃO JOÃO D'ALIANÇA,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5220686,GO,SIMOLÂNDIA,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5221858,GO,VALPARAÍSO DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5222203,GO,VILA BOA,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5222302,GO,VILA PROPÍCIO,Mortes a esclarecer (sem indício de crime),2021,10,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
3104502,MG,ARINOS,Mortes a esclarecer (sem indício de crime),2021,10,,,,,,,,,Estadual,Formulário 1,0.0
3109303,MG,BURITIS,Mortes a esclarecer (sem indício de crime),2021,10,,,,,,,,,Estadual,Formulário 1,0.0
3109451,MG,CABECEIRA GRANDE,Mortes a esclarecer (sem indício de crime),2021,10,,,,,,,,,Estadual,Formulário 1,0.0
3170404,MG,UNAÍ,Mortes a esclarecer (sem indício de crime),2021,10,,,,,,,,,Estadual,Formulário 1,0.0
5203203,GO,BARRO ALTO,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,ÁGUAS CLARAS,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,ARNIQUEIRA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,BRASÍLIA/PLANO PILOTO,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,BRAZLÂNDIA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,CANDANGOLÂNDIA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,CEILÂNDIA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,FERCAL,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,GAMA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,ITAPOÃ,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,JARDIM BOTÂNICO,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,LAGO NORTE,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,LAGO SUL,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,NÚCLEO BANDEIRANTE,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,PARANOÁ,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,PARK WAY,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5217609,DF,PLANALTINA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,RECANTO DAS EMAS,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,RIACHO FUNDO,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,RIACHO FUNDO II,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,SAMAMBAIA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,SCIA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,SIA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,SOBRADINHO II,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,SOL NASCENTE/PÔR DO SOL,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,SUDOESTE/OCTOGONAL,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,VICENTE PIRES,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5200100,GO,ABADIÂNIA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5200175,GO,ÁGUA FRIA DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5200258,GO,ÁGUAS LINDAS DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,3.0,0.0,,,Estadual,Formulário 1,3.0
5200308,GO,ALEXÂNIA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,1.0,0.0,,,Estadual,Formulário 1,1.0
5200605,GO,ALTO PARAÍSO DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5200803,GO,ALVORADA DO NORTE,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5204003,GO,CABECEIRAS,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,1.0,0.0,,,Estadual,Formulário 1,1.0
5205307,GO,CAVALCANTE,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5205497,GO,CIDADE OCIDENTAL,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,1.0,0.0,,,Estadual,Formulário 1,1.0
5205513,GO,COCALZINHO DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5205802,GO,CORUMBÁ DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5206206,GO,CRISTALINA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5207907,GO,FLORES DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5208004,GO,FORMOSA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,2.0,0.0,,,Estadual,Formulário 1,2.0
5208608,GO,GOIANÉSIA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5212501,GO,LUZIÂNIA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,1.0,0.0,,,Estadual,Formulário 1,1.0
5213053,GO,MIMOSO DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5214606,GO,NIQUELÂNDIA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5215231,GO,NOVO GAMA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5215603,GO,PADRE BERNARDO,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5217302,GO,PIRENÓPOLIS,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5219753,GO,SANTO ANTÔNIO DO DESCOBERTO,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5220009,GO,SÃO JOÃO D'ALIANÇA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5220686,GO,SIMOLÂNDIA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5221858,GO,VALPARAÍSO DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5222203,GO,VILA BOA,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5222302,GO,VILA PROPÍCIO,Mortes a esclarecer (sem indício de crime),2021,11,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
3104502,MG,ARINOS,Mortes a esclarecer (sem indício de crime),2021,11,,,,,,,,,Estadual,Formulário 1,0.0
3109303,MG,BURITIS,Mortes a esclarecer (sem indício de crime),2021,11,,,,,,,,,Estadual,Formulário 1,0.0
3109451,MG,CABECEIRA GRANDE,Mortes a esclarecer (sem indício de crime),2021,11,,,,,,,,,Estadual,Formulário 1,0.0
3170404,MG,UNAÍ,Mortes a esclarecer (sem indício de crime),2021,11,,,,,,,,,Estadual,Formulário 1,0.0
5203203,GO,BARRO ALTO,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,ÁGUAS CLARAS,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,ARNIQUEIRA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,BRASÍLIA/PLANO PILOTO,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,BRAZLÂNDIA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,CANDANGOLÂNDIA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,CEILÂNDIA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,FERCAL,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,GAMA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,ITAPOÃ,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,JARDIM BOTÂNICO,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,LAGO NORTE,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,LAGO SUL,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,NÚCLEO BANDEIRANTE,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,PARANOÁ,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,PARK WAY,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5217609,DF,PLANALTINA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,RECANTO DAS EMAS,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,RIACHO FUNDO,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,RIACHO FUNDO II,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,SAMAMBAIA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,SCIA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,SIA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,SOBRADINHO II,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,SOL NASCENTE/PÔR DO SOL,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,SUDOESTE/OCTOGONAL,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,VICENTE PIRES,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5200100,GO,ABADIÂNIA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5200175,GO,ÁGUA FRIA DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5200258,GO,ÁGUAS LINDAS DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,2.0,0.0,,,Estadual,Formulário 1,2.0
5200308,GO,ALEXÂNIA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,1.0,0.0,,,Estadual,Formulário 1,1.0
5200605,GO,ALTO PARAÍSO DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5200803,GO,ALVORADA DO NORTE,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5204003,GO,CABECEIRAS,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5205307,GO,CAVALCANTE,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5205497,GO,CIDADE OCIDENTAL,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5205513,GO,COCALZINHO DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5205802,GO,CORUMBÁ DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5206206,GO,CRISTALINA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5207907,GO,FLORES DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5208004,GO,FORMOSA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,1.0,0.0,,,Estadual,Formulário 1,1.0
5208608,GO,GOIANÉSIA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5212501,GO,LUZIÂNIA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,2.0,0.0,,,Estadual,Formulário 1,2.0
5213053,GO,MIMOSO DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5214606,GO,NIQUELÂNDIA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,1.0,0.0,,,Estadual,Formulário 1,1.0
5215231,GO,NOVO GAMA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5215603,GO,PADRE BERNARDO,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,1.0,0.0,,,Estadual,Formulário 1,1.0
5217302,GO,PIRENÓPOLIS,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,1.0,0.0,,,Estadual,Formulário 1,1.0
5219753,GO,SANTO ANTÔNIO DO DESCOBERTO,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5220009,GO,SÃO JOÃO D'ALIANÇA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,1.0,,,Estadual,Formulário 1,1.0
5220686,GO,SIMOLÂNDIA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5221858,GO,VALPARAÍSO DE GOIÁS,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5222203,GO,VILA BOA,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,1.0,0.0,,,Estadual,Formulário 1,1.0
5222302,GO,VILA PROPÍCIO,Mortes a esclarecer (sem indício de crime),2021,12,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
3104502,MG,ARINOS,Mortes a esclarecer (sem indício de crime),2021,12,,,,,,,,,Estadual,Formulário 1,0.0
3109303,MG,BURITIS,Mortes a esclarecer (sem indício de crime),2021,12,,,,,,,,,Estadual,Formulário 1,0.0
3109451,MG,CABECEIRA GRANDE,Mortes a esclarecer (sem indício de crime),2021,12,,,,,,,,,Estadual,Formulário 1,0.0
3170404,MG,UNAÍ,Mortes a esclarecer (sem indício de crime),2021,12,,,,,,,,,Estadual,Formulário 1,0.0
5203203,GO,BARRO ALTO,Roubo seguido de morte (latrocínio),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,ÁGUAS CLARAS,Roubo seguido de morte (latrocínio),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,ARNIQUEIRA,Roubo seguido de morte (latrocínio),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,BRASÍLIA/PLANO PILOTO,Roubo seguido de morte (latrocínio),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,BRAZLÂNDIA,Roubo seguido de morte (latrocínio),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,CANDANGOLÂNDIA,Roubo seguido de morte (latrocínio),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,CEILÂNDIA,Roubo seguido de morte (latrocínio),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,FERCAL,Roubo seguido de morte (latrocínio),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,GAMA,Roubo seguido de morte (latrocínio),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,ITAPOÃ,Roubo seguido de morte (latrocínio),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,JARDIM BOTÂNICO,Roubo seguido de morte (latrocínio),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,LAGO NORTE,Roubo seguido de morte (latrocínio),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,LAGO SUL,Roubo seguido de morte (latrocínio),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
5300108,DF,NÚCLEO BANDEIRANTE,Roubo seguido de morte (latrocínio),2021,01,,,,0.0,0.0,0.0,,,Estadual,Formulário 1,0.0
